Species,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Craugastor_talamancae,1,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0513624336170047,0.0513624336170048,0.0513624336170047,0.0513624336170048,0.0513624336170047,NA,NA,NA,NA,NA,NA,NA
Hypopachus_pictiventris,1,NA,NA,NA,-0.1249387366083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oophaga_pumilio,1,NA,NA,NA,0.0763883458634547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strabomantis_biporcatus,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoeurycea_unguidentis,1,NA,NA,NA,NA,0.451560243769176,-0.56424661489775,-0.0381526738245988,-0.0381526738245988,-0.0381526738245987,-0.0381526738245989,0,0.0508702317661317,0.0508702317661318,0.0508702317661318,-0.0299934630369564,-0.0299934630369563,-0.0299934630369564,-0.0299934630369564,-0.0299934630369564,-0.0299934630369563,-0.0299934630369564,-0.0299934630369564,-0.0299934630369563,-0.0299934630369564,-0.0299934630369563,-0.0299934630369563,-0.0299934630369564,-0.758065153126427,-0.758065153126427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoeurycea_smithi,1,NA,NA,NA,NA,0.204280187961065,-0.50990248084766,0,0,0,0,-0.542049392684234,-0.194131034057428,-0.194131034057428,-0.194131034057428,-0.00990814978650906,-0.00990814978650917,-0.00990814978650906,-0.00990814978650906,-0.00990814978650911,-0.00990814978650911,-0.00990814978650906,-0.00990814978650909,-0.00990814978650909,-0.00990814978650917,-0.00990814978650903,-0.00990814978650909,-0.00990814978650909,-0.355562795051814,-0.355562795051814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoeurycea_goebeli,1,NA,NA,NA,NA,NA,-0.0633733455023066,-0.0633733455023066,-0.0633733455023066,-0.0633733455023065,-0.0633733455023066,-0.0633733455023065,-0.0633733455023066,-0.0633733455023066,-0.0633733455023066,-0.0633733455023065,-0.0633733455023066,-0.0633733455023065,-0.0633733455023065,-0.0633733455023065,-0.0633733455023066,-0.0633733455023065,-0.0633733455023065,-0.0633733455023067,-0.0633733455023065,-0.0633733455023065,-0.0633733455023065,-0.0633733455023067,-0.0633733455023065,-0.0633733455023064,-0.0633733455023065,-0.0633733455023068,-0.0633733455023064,-0.0633733455023065,-0.0633733455023065,-0.0633733455023067,-0.0633733455023064,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoeurycea_rex,1,NA,NA,NA,NA,NA,-0.058967553152396,-0.058967553152396,-0.058967553152396,-0.058967553152396,-0.0589675531523961,-0.058967553152396,-0.058967553152396,-0.058967553152396,-0.0589675531523962,-0.058967553152396,-0.058967553152396,-0.058967553152396,-0.058967553152396,-0.0589675531523959,-0.058967553152396,-0.0589675531523959,-0.0589675531523959,-0.0589675531523962,-0.058967553152396,-0.058967553152396,-0.0589675531523959,-0.0589675531523962,-0.0589675531523959,-0.058967553152396,-0.0589675531523959,-0.0589675531523962,-0.0589675531523959,-0.0589675531523959,-0.058967553152396,-0.0589675531523962,-0.058967553152396,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoeurycea_brunnata,1,NA,NA,NA,NA,NA,-0.0646555281865369,-0.0646555281865369,-0.0646555281865368,-0.0646555281865368,-0.0646555281865369,-0.0646555281865368,-0.0646555281865369,-0.0646555281865368,-0.0646555281865369,-0.0646555281865368,-0.0646555281865369,-0.0646555281865368,-0.0646555281865369,-0.0646555281865368,-0.0646555281865369,-0.0646555281865369,-0.0646555281865368,-0.0646555281865371,-0.0646555281865367,-0.0646555281865368,-0.0646555281865368,-0.064655528186537,-0.0646555281865368,-0.0646555281865368,-0.0646555281865368,-0.064655528186537,-0.0646555281865368,-0.0646555281865368,-0.0646555281865368,-0.064655528186537,-0.0646555281865368,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dendrotriton_bromeliacius,1,NA,NA,NA,NA,NA,-0.0445736336710333,-0.0445736336710333,-0.0445736336710333,-0.0445736336710333,-0.0445736336710333,-0.0445736336710333,-0.0445736336710333,-0.0445736336710333,-0.0445736336710334,-0.0445736336710333,-0.0445736336710334,-0.0445736336710333,-0.0445736336710334,-0.0445736336710332,-0.0445736336710334,-0.0445736336710333,-0.0445736336710333,-0.0445736336710334,-0.0445736336710333,-0.0445736336710333,-0.0445736336710333,-0.0445736336710335,-0.0445736336710333,-0.0445736336710332,-0.0445736336710333,-0.0445736336710335,-0.0445736336710332,-0.0445736336710333,-0.0445736336710333,-0.0445736336710333,-0.0445736336710334,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bolitoglossa_lincolni,1,NA,NA,NA,NA,NA,-0.00690177604117234,-0.00690177604117231,-0.00690177604117226,-0.0069017760411724,-0.00690177604117226,-0.00690177604117234,-0.00690177604117231,-0.00690177604117231,-0.00690177604117231,-0.00690177604117229,-0.00690177604117234,-0.00690177604117226,-0.00690177604117234,-0.0069017760411724,-0.00690177604117226,-0.00690177604117231,-0.00690177604117229,-0.00690177604117231,-0.00690177604117233,-0.00690177604117231,-0.00690177604117229,-0.00690177604117233,-0.00690177604117227,-0.00690177604117237,-0.00690177604117227,-0.00690177604117236,-0.00690177604117231,-0.0069017760411723,-0.00690177604117235,-0.00690177604117228,-0.00690177604117232,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bolitoglossa_morio,1,NA,NA,NA,NA,NA,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270946,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270946,0.0203458724270945,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bolitoglossa_rostrata,1,NA,NA,NA,NA,NA,-0.0646555281865369,-0.0646555281865371,-0.0646555281865366,-0.0646555281865369,-0.0646555281865371,-0.0646555281865366,-0.0646555281865369,-0.0646555281865369,-0.0646555281865371,-0.0646555281865366,-0.0646555281865371,-0.0646555281865366,-0.064655528186537,-0.0646555281865367,-0.064655528186537,-0.0646555281865367,-0.0646555281865369,-0.0646555281865371,-0.0646555281865367,-0.0646555281865368,-0.0646555281865368,-0.064655528186537,-0.0646555281865368,-0.0646555281865368,-0.0646555281865368,-0.064655528186537,-0.0646555281865368,-0.0646555281865368,-0.0646555281865368,-0.064655528186537,-0.0646555281865368,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyclura_cornuta,1,NA,NA,NA,NA,NA,-0.0119224005717911,-0.0119224005717906,-0.0119224005717911,-0.0119224005717911,-0.0119224005717906,-0.0119224005717911,-0.0119224005717911,-0.0119224005717906,-0.0119224005717911,-0.0119224005717911,-0.0119224005717906,-0.0119224005717911,-0.0119224005717911,-0.0119224005717906,-0.0119224005717911,-0.0119224005717911,-0.0119224005717906,-0.0119224005717911,-0.0119224005717906,-0.0119224005717911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anolis_stratulus,1,NA,NA,NA,NA,NA,NA,NA,-0.0572663249652183,-0.0572663249652183,-0.0572663249652184,-0.0572663249652183,0.0681516447778584,0.0681516447778585,0.0681516447778585,0.0681516447778586,0.0681516447778585,0.0681516447778584,0.0681516447778586,0.0681516447778584,-0.210953322282532,-0.0572663249652184,-0.0572663249652183,-0.0572663249652184,-0.0572663249652184,-0.0572663249652183,-0.0572663249652184,-0.0572663249652184,-0.0572663249652183,-0.0572663249652184,-0.0572663249652184,-0.0572663249652183,-0.0572663249652184,-0.0572663249652184,-0.0572663249652183,-0.0572663249652183,-0.0572663249652184,-0.0572663249652181,-0.0572663249652184,-0.0572663249652183,-0.0572663249652183,-0.0572663249652186,-0.0572663249652183,NA,NA,NA
Anolis_evermanni,1,NA,NA,NA,NA,NA,NA,NA,-0.0100623576603245,-0.0100623576603247,-0.0100623576603247,-0.0100623576603245,0.0289730739417299,0.0289730739417299,0.0289730739417299,0.0289730739417299,0.02897307394173,0.0289730739417299,0.0289730739417299,0.02897307394173,-0.161186681866997,-0.0100623576603247,-0.0100623576603247,-0.0100623576603245,-0.0100623576603247,-0.0100623576603247,-0.0100623576603247,-0.0100623576603245,-0.0100623576603247,-0.0100623576603245,-0.0100623576603247,-0.0100623576603247,-0.0100623576603245,-0.0100623576603248,-0.0100623576603246,-0.0100623576603247,-0.0100623576603247,-0.0100623576603245,-0.0100623576603247,-0.0100623576603247,-0.0100623576603246,-0.0100623576603246,-0.0100623576603247,NA,NA,NA
Anolis_gundlachi,1,NA,NA,NA,NA,NA,NA,NA,-0.00281389717837155,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.0484415006147265,-0.0484415006147265,-0.0484415006147265,-0.0484415006147265,-0.0484415006147265,-0.0484415006147265,-0.0484415006147265,-0.0484415006147266,0.145792759793298,-0.00281389717837177,-0.00281389717837177,-0.00281389717837155,-0.00281389717837199,-0.00281389717837155,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837155,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,NA,NA,NA
Rhinella_dapsilis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allobates_marchesianus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276677064363124,NA,-0.0216873297599847,-0.0216873297599847,-0.0216873297599847,-0.0216873297599847,-0.0216873297599847,-0.0216873297599846,-0.0216873297599848,-0.0216873297599846,-0.0216873297599848,-0.0216873297599846,-0.0216873297599847,-0.0216873297599848,-0.0216873297599846,-0.0216873297599847,-0.0216873297599847,-0.0216873297599847,-0.0216873297599847,-0.0216873297599847,-0.0216873297599847,-0.0216873297599847,-0.0216873297599847,-0.0216873297599847,NA,NA,NA,NA,NA,NA,NA,NA
Adenomera_andreae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.572760874265025,NA,0.0155540629323528,0.0155540629323528,0.0155540629323528,0.0155540629323527,0.0155540629323528,0.0155540629323528,0.0155540629323528,0.0155540629323528,0.0155540629323528,0.0155540629323528,0.0155540629323528,0.0155540629323527,0.0155540629323528,0.0155540629323528,0.0155540629323528,0.0155540629323528,0.0155540629323528,0.0155540629323528,0.0155540629323527,0.0155540629323528,0.0155540629323528,0.0155540629323528,NA,NA,NA,NA,NA,NA,NA,NA
Liolaemus_lutzae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0644677996481502,-0.0644677996481502,-0.0644677996481502,-0.0644677996481502,-0.0644677996481502,-0.0644677996481502,-0.0644677996481502,0.0278893022320974,0.0278893022320975,0.0278893022320976,0.0278893022320974,0.0278893022320975,0.0278893022320974,0.0278893022320976,0.0278893022320974,0.0278893022320976,0.0278893022320974,0.0278893022320976,-0.0212333937341791,-0.0212333937341791,-0.0212333937341789,-0.0212333937341791,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liolaemus_gracilis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00127742880364279,0.00127742880364301,0.0012774288036429,0.00127742880364279,0.00127742880364301,0.0012774288036429,0.0012774288036429,0.0012774288036429,0.0012774288036429,0.00127742880364279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liolaemus_multimaculatus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0894839911566521,-0.0894839911566521,-0.0894839911566521,-0.0894839911566521,-0.0894839911566521,-0.0894839911566521,-0.089483991156652,-0.0894839911566521,-0.089483991156652,-0.0894839911566521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.105469824704715,NA,NA,NA,NA,NA,NA,NA
Rhinella_proboscidea,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0555632399413024,-0.0313021190612362,-0.0313021190612362,-0.0313021190612363,-0.0313021190612362,-0.0313021190612362,-0.0313021190612362,-0.0313021190612363,-0.0313021190612362,-0.0313021190612361,-0.0313021190612362,-0.0313021190612362,-0.0313021190612362,-0.0313021190612363,-0.0313021190612361,-0.0313021190612363,-0.0313021190612361,-0.0313021190612364,-0.0313021190612361,-0.0313021190612361,-0.0313021190612363,-0.0313021190612361,NA,NA,NA,NA,NA,NA,NA,NA
Anomaloglossus_stepheni,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0143468207919184,0.0143468207919184,0.0143468207919184,0.0143468207919184,0.0143468207919184,0.0143468207919184,0.0143468207919184,0.0143468207919184,0.0143468207919184,0.0143468207919184,0.0143468207919184,0.0143468207919184,0.0143468207919184,0.0143468207919184,0.0143468207919184,0.0143468207919184,0.0143468207919184,0.0143468207919184,0.0143468207919184,0.0143468207919184,0.0143468207919184,0.0143468207919184,NA,NA,NA,NA,NA,NA,NA,NA
Pristimantis_fenestratus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0267293467967201,-0.02672934679672,-0.0267293467967201,-0.02672934679672,-0.0267293467967201,-0.0267293467967199,-0.0267293467967201,-0.02672934679672,-0.0267293467967201,-0.02672934679672,-0.02672934679672,-0.0267293467967201,-0.0267293467967201,-0.02672934679672,-0.02672934679672,-0.02672934679672,-0.0267293467967201,-0.02672934679672,-0.02672934679672,-0.02672934679672,-0.02672934679672,-0.02672934679672,NA,NA,NA,NA,NA,NA,NA,NA
Pristimantis_toftae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0554621874040891,-0.055462187404089,-0.0554621874040891,-0.055462187404089,NA,NA,NA,NA,NA,NA,NA,-0.290564561985816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phyllomedusa_vaillantii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.226617431910831,-0.226617431910831,-0.226617431910831,-0.226617431910831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trachycephalus_coriaceus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.348174238314916,-0.348174238314917,-0.348174238314916,-0.348174238314917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dendropsophus_sarayacuensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.124001649720009,-0.124001649720009,-0.124001649720009,-0.124001649720009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eleutherodactylus_coqui,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0968677323237548,-0.0117024866279658,0.0367538003054731,0.100069190065959,0.0906821522376453,-0.0103118594179077,-0.130703848223594,-0.141726656828131,0.00191189902182465,0.0238144440717032,0.0410029303808477,0.0911166432935042,0.0519134864949289,0.0438664590366995,0.0300725821831668,0.0131374003971692,0.000217298386983145,-0.00424634223718623,-0.000982906232492309,0.00324557523051749,NA,NA,NA,NA,NA,NA,NA,NA
Anolis_sagrei,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0231735507959561,0.0231735507959562,0.0231735507959562,0.023173550795956,0.0231735507959562,0.0231735507959562,0.0231735507959561,-0.102624743898447,-0.102624743898447,0.0448053871332785,0.0448053871332785,-0.0738013606221218,-0.0738013606221219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anolis_lineatopus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033908702256372,0.033908702256372,0.033908702256372,0.0339087022563719,0.033908702256372,0.0339087022563719,0.033908702256372,-0.082405124322996,-0.0824051243229961,0,0,0.114239664257685,0.114239664257685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anolis_grahami,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00851224142632057,0.00851224142632057,0.00851224142632057,0.00851224142632057,0.00851224142632057,0.00851224142632057,0.00851224142632068,-0.0880456295278407,-0.0880456295278406,-0.00851666964939024,-0.00851666964939013,0.112654640862931,0.112654640862931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homonota_fasciata,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.164810248645992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vanzosaura_rubricauda,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.68847294995946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ameivula_ocellifera,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2498774732166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Teius_teyou,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.127678773974329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liolaemus_chacoensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.107375446686221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tropidurus_etheridgei,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0163904161881693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anolis_krugi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32735893438633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eleutherodactylus_portoricensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.175702478989111,-0.146864477008965,-0.0982229060637694,-0.0505648760338988,-0.0210022249935095,-0.0116938413946996,-0.0122372562700306,-0.0103520726333323,-0.000931969365974145,0.0126036235812523,0.0232806510263276,0.167833711949956,0.158427789438383,0.141627469869032,0.126707217714844,0.116125501435417,0.111505282069493,NA,NA,NA,NA,NA,NA,NA,NA
Eleutherodactylus_unicolor,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000632121144775066,-0.000632121146403097,-0.000632121149447107,-0.000632121153332221,-0.00063212115760658,-0.000632121161914467,-0.000632121165659916,-0.000632121168158584,-0.000632121169238609,-0.000632121169446664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eleutherodactylus_gryllus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0937071784828669,-0.0910680104975949,-0.0868159714644363,-0.0812112075778817,-0.0722723178682221,-0.0590957517946107,-0.0456375313120061,-0.0382193634371459,-0.0385824977567162,-0.0416312867902748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
