Binomial	ID	year	popvalue
Alouatta_palliata	11621	1951	239
Alouatta_palliata	11621	1959	814
Brachyteles_hypoxanthus	9040	1964	7
Ateles_geoffroyi	10942	1966	5
Ateles_geoffroyi	10942	1968	5
Alouatta_seniculus	5631	1970	146
Ateles_geoffroyi	10942	1970	7
Leontopithecus_chrysomelas	259	1972	450
Alouatta_seniculus	5631	1972	163
Alouatta_palliata	5632	1972	85
Cebus_capucinus	5633	1972	300
Ateles_geoffroyi	10942	1972	12
Chlorocebus_sabaeus	11446	1972	50
Tapirus_bairdii	261	1973	0.53
Macaca_mulatta	18314	1973	165
Ateles_geoffroyi	10942	1974	12
Macaca_mulatta	18314	1974	168
Phyllotis_darwini	18517	1974	21.603
Octodon_degus	18518	1974	14.7582
Abrothrix_olivaceus	18519	1974	30.4993
Abrothrix_longipilis	18520	1974	3.1149
Hippocamelus_bisulcus	258	1975	360
Vicugna_vicugna	4876	1975	2100
Macaca_mulatta	18314	1975	198
Phyllotis_darwini	18517	1975	6.6745
Octodon_degus	18518	1975	42.6148
Abrothrix_olivaceus	18519	1975	9.4142
Abrothrix_longipilis	18520	1975	4.2807
Catagonus_wagneri	257	1976	72
Vicugna_vicugna	262	1976	3052
Vicugna_vicugna	4876	1976	2800
Alouatta_seniculus	5631	1976	182
Macaca_mulatta	18314	1976	227
Catagonus_wagneri	257	1977	22
Vicugna_vicugna	262	1977	4080
Vicugna_vicugna	4876	1977	3650
Alouatta_seniculus	5631	1977	184
Macaca_mulatta	18314	1977	249
Tapirus_bairdii	261	1978	0.67
Vicugna_vicugna	262	1978	6257
Vicugna_vicugna	4876	1978	5300
Alouatta_seniculus	5631	1978	186
Ateles_geoffroyi	10942	1978	11
Blastocerus_dichotomus	14542	1978	7000
Macaca_mulatta	18314	1978	297
Catagonus_wagneri	257	1979	10
Vicugna_vicugna	262	1979	7003
Vicugna_vicugna	4876	1979	2800
Alouatta_seniculus	5631	1979	219
Saguinus_fuscicollis	6468	1979	4
Oligoryzomys_longicaudatus	8732	1979	0.59
Ateles_geoffroyi	10942	1979	11
Macaca_mulatta	18314	1979	334
Tapirus_bairdii	261	1980	0.53
Vicugna_vicugna	262	1980	7990
Vicugna_vicugna	4876	1980	6800
Abrothrix_longipilis	4887	1980	57
Saguinus_fuscicollis	6468	1980	4
Oligoryzomys_longicaudatus	8732	1980	2.76
Ateles_geoffroyi	10942	1980	11
Chlorocebus_sabaeus	11559	1980	14223
Macaca_mulatta	18314	1980	404
Catagonus_wagneri	257	1981	6
Leontopithecus_chrysomelas	259	1981	200
Vicugna_vicugna	262	1981	9762
Vicugna_vicugna	4876	1981	8500
Abrothrix_longipilis	4887	1981	33
Alouatta_seniculus	5631	1981	280
Saguinus_fuscicollis	6468	1981	3
Oligoryzomys_longicaudatus	8732	1981	0.96
Lama_guanicoe	10915	1981	1.39
Ateles_geoffroyi	10942	1981	11
Odocoileus_virginianus	14939	1981	3594.06
Macaca_mulatta	18314	1981	448
Tapirus_bairdii	261	1982	0.53
Vicugna_vicugna	262	1982	12308
Vicugna_vicugna	4876	1982	10600
Abrothrix_longipilis	4887	1982	37
Saguinus_fuscicollis	6468	1982	4
Oligoryzomys_longicaudatus	8732	1982	2.05
Brachyteles_hypoxanthus	9044	1982	22
Brachyteles_arachnoides	9244	1982	21
Alouatta_caraya	10914	1982	156
Chlorocebus_sabaeus	11446	1982	181
Odocoileus_virginianus	14939	1982	3599.01
Macaca_mulatta	18314	1982	514
Hippocamelus_bisulcus	258	1983	1000
Saimiri_oerstedii	260	1983	2e+05
Vicugna_vicugna	262	1983	14617
Vicugna_vicugna	4876	1983	12500
Abrothrix_longipilis	4887	1983	60
Alouatta_palliata	5632	1983	24
Cebus_capucinus	5633	1983	321
Saguinus_fuscicollis	6468	1983	4
Oligoryzomys_longicaudatus	8732	1983	1.67
Brachyteles_hypoxanthus	9040	1983	15
Brachyteles_hypoxanthus	9044	1983	24
Brachyteles_arachnoides	9244	1983	22
Ateles_geoffroyi	10942	1983	13
Odocoileus_virginianus	14939	1983	851.49
Macaca_mulatta	18314	1983	599
Vicugna_vicugna	262	1984	16382
Vicugna_vicugna	4876	1984	14100
Abrothrix_longipilis	4887	1984	30
Alouatta_seniculus	5631	1984	278
Alouatta_palliata	5632	1984	342
Cebus_capucinus	5633	1984	393
Oligoryzomys_longicaudatus	8732	1984	1.33
Brachyteles_hypoxanthus	9044	1984	27
Brachyteles_arachnoides	9244	1984	26
Ateles_geoffroyi	10942	1984	11
Odocoileus_virginianus	14939	1984	1648.51
Macaca_mulatta	18314	1984	643
Vicugna_vicugna	262	1985	18114
Vicugna_vicugna	4876	1985	15200
Abrothrix_longipilis	4887	1985	35
Alouatta_seniculus	5631	1985	294
Alouatta_palliata	5632	1985	437
Cebus_capucinus	5633	1985	415
Saguinus_fuscicollis	6468	1985	5
Oligoryzomys_longicaudatus	8732	1985	0.91
Brachyteles_arachnoides	9244	1985	27
Ateles_geoffroyi	10942	1985	10
Puma_concolor	11298	1985	30
Odocoileus_virginianus	14939	1985	1648.51
Macaca_mulatta	18314	1985	389
Vicugna_vicugna	262	1986	20219
Vicugna_vicugna	4876	1986	17100
Abrothrix_longipilis	4887	1986	25
Alouatta_seniculus	5631	1986	304
Alouatta_palliata	5632	1986	440
Cebus_capucinus	5633	1986	458
Saguinus_fuscicollis	6468	1986	6
Oligoryzomys_longicaudatus	8732	1986	1.01
Brachyteles_hypoxanthus	9044	1986	33
Brachyteles_arachnoides	9244	1986	31
Ateles_geoffroyi	10942	1986	12
Puma_concolor	11298	1986	28
Odocoileus_virginianus	14939	1986	1148.51
Macaca_mulatta	18314	1986	400
Phyllotis_darwini	4597	1987	90
Phyllotis_darwini	4599	1987	50
Abrothrix_olivaceus	4600	1987	15
Abrothrix_olivaceus	4601	1987	5.75
Thylamys_elegans	4602	1987	9
Thylamys_elegans	4603	1987	4
Vicugna_vicugna	4876	1987	18100
