Binomial	ID	year	popvalue
Vipera_berus	10410	1974	68.2969
Vipera_berus	10410	1975	41.6594
Vipera_berus	10410	1976	6.2882
Vipera_berus	10410	1977	4.9783
Vipera_berus	10410	1978	8.6463
Plestiodon_latiscutatus	25400	1978	1190
Vipera_berus	10410	1979	5.1529
Plestiodon_latiscutatus	25400	1979	1400
Testudo_hermanni	640	1980	3114
Vipera_berus	10410	1980	25.4149
Malpolon_monspessulanus	17711	1980	4
Testudo_hermanni	23087	1980	3055
Plestiodon_latiscutatus	25400	1980	1080
Vipera_berus	10410	1981	24.6288
Vipera_berus	12007	1981	18.9638
Malpolon_monspessulanus	17711	1981	0
Plestiodon_latiscutatus	25400	1981	720
Testudo_hermanni	640	1982	1660
Testudo_hermanni	12005	1982	1301
Testudo_graeca	12006	1982	2.5611
Vipera_berus	12007	1982	17.9283
Malpolon_monspessulanus	17711	1982	7
Testudo_hermanni	12005	1983	1347
Testudo_graeca	12006	1983	2.4826
Vipera_berus	12007	1983	21.9764
Malpolon_monspessulanus	17711	1983	10
Testudo_hermanni	12005	1984	1132
Testudo_graeca	12006	1984	3.0008
Vipera_berus	12007	1984	24.8873
Malpolon_monspessulanus	17711	1984	2
Testudo_hermanni	12005	1985	1207
Testudo_graeca	12006	1985	3.0004
Vipera_berus	12007	1985	22.9822
Malpolon_monspessulanus	17711	1985	6
Testudo_hermanni	12005	1986	1256
Testudo_graeca	12006	1986	3.1386
Vipera_berus	12007	1986	23.0169
Malpolon_monspessulanus	17711	1986	12
Vipera_ursinii	10400	1987	116
Vipera_ursinii	10402	1987	83
Vipera_berus	12007	1987	20.075
Malpolon_monspessulanus	17711	1987	25
Vipera_ursinii	10400	1988	105
Vipera_ursinii	10402	1988	83
Testudo_hermanni	12005	1988	1255
Testudo_graeca	12006	1988	3.2977
Vipera_berus	12007	1988	20.0762
Lacerta_agilis	17690	1988	23
Lacerta_agilis	17691	1988	21
Malpolon_monspessulanus	17711	1988	43
Natrix_natrix	7112	1989	67
Zamenis_longissimus	7114	1989	37
Elaphe_quatuorlineata	7115	1989	13
Vipera_aspis	10398	1989	57
Vipera_aspis	10399	1989	95
Vipera_ursinii	10400	1989	109
Vipera_ursinii	10402	1989	78
Testudo_hermanni	12005	1989	1152
Testudo_graeca	12006	1989	3.4998
Vipera_berus	12007	1989	19.0072
Lacerta_agilis	17690	1989	19
Lacerta_agilis	17691	1989	15
Malpolon_monspessulanus	17711	1989	47
Vipera_aspis	10398	1990	56
Vipera_aspis	10399	1990	102
Vipera_ursinii	10400	1990	103
Vipera_ursinii	10402	1990	82
Testudo_hermanni	12005	1990	1167
Testudo_graeca	12006	1990	3.6663
Vipera_berus	12007	1990	17.0018
Lacerta_agilis	17690	1990	18
Lacerta_agilis	17691	1990	11
Malpolon_monspessulanus	17711	1990	36
Testudo_hermanni	23087	1990	1209
Testudo_hermanni	6961	1991	62
Vipera_aspis	10398	1991	58
Vipera_aspis	10399	1991	104
Vipera_ursinii	10400	1991	112
Vipera_ursinii	10402	1991	84
Vipera_berus	12007	1991	14.9628
Lacerta_agilis	17690	1991	18
Lacerta_agilis	17691	1991	6
Malpolon_monspessulanus	17711	1991	16
Testudo_hermanni	6961	1992	141
Vipera_aspis	10398	1992	54
Vipera_aspis	10399	1992	102
Vipera_ursinii	10400	1992	113
Vipera_ursinii	10402	1992	89
Vipera_berus	12007	1992	8.9441
Lacerta_agilis	17690	1992	8
Lacerta_agilis	17691	1992	7
Malpolon_monspessulanus	17711	1992	9
Testudo_hermanni	17756	1992	0.218
Testudo_hermanni	17757	1992	0.125
Testudo_hermanni	17758	1992	0.1875
Rana_arvalis	18829	1992	40.4499
Rana_temporaria	18830	1992	30.0681
Bufo_bufo	18832	1992	71.5953
Rana_temporaria	18834	1992	220.588
Testudo_hermanni	6961	1993	90
Vipera_aspis	10390	1993	97
Vipera_aspis	10398	1993	58
Vipera_aspis	10399	1993	100
Vipera_ursinii	10400	1993	113
Vipera_ursinii	10402	1993	79
Vipera_berus	12007	1993	5.9018
Lacerta_agilis	17690	1993	10
Lacerta_agilis	17691	1993	8
Malpolon_monspessulanus	17711	1993	10
Testudo_hermanni	17756	1993	0.189
Testudo_hermanni	17757	1993	0.108
Testudo_hermanni	17758	1993	0.189
Rana_arvalis	18829	1993	17.6505
Rana_temporaria	18830	1993	15.2079
Bufo_bufo	18832	1993	45.1319
Rana_temporaria	18834	1993	159.2285
Testudo_hermanni	6961	1994	101
Vipera_aspis	10390	1994	139
Zamenis_longissimus	10394	1994	19
Vipera_aspis	10398	1994	64
Vipera_aspis	10399	1994	98
Vipera_ursinii	10400	1994	111
Vipera_ursinii	10402	1994	85
Vipera_berus	12007	1994	6.9733
Lacerta_agilis	17690	1994	10
Lacerta_agilis	17691	1994	7
Malpolon_monspessulanus	17711	1994	11
Testudo_hermanni	17756	1994	0.205
Testudo_hermanni	17757	1994	0.147
Testudo_hermanni	17758	1994	0.176
Vipera_berus	19094	1994	100
Coronella_austriaca	19095	1994	100
Anguis_fragilis	19096	1994	100
Zootoca_vivipara	19097	1994	100
Natrix_natrix	19099	1994	100
Lacerta_agilis	19100	1994	100
Testudo_hermanni	6961	1995	97
Vipera_aspis	10390	1995	100
Hierophis_viridiflavus	10391	1995	55
Zamenis_longissimus	10394	1995	20
Natrix_natrix	10397	1995	17
Vipera_aspis	10398	1995	61
Vipera_aspis	10399	1995	97
Vipera_ursinii	10400	1995	107
Vipera_ursinii	10402	1995	81
Vipera_berus	12007	1995	4.0314
Lacerta_agilis	17690	1995	11
Lacerta_agilis	17691	1995	3
Malpolon_monspessulanus	17711	1995	5
Testudo_hermanni	17756	1995	0.258
Testudo_hermanni	17757	1995	0.193
Testudo_hermanni	17758	1995	0.193
Vipera_berus	19094	1995	72
Coronella_austriaca	19095	1995	204
Anguis_fragilis	19096	1995	47
Zootoca_vivipara	19097	1995	105
Podarcis_muralis	19098	1995	100
Natrix_natrix	19099	1995	110
Lacerta_agilis	19100	1995	92
Testudo_hermanni	6961	1996	111
Euleptes_europaea	8827	1996	37
Vipera_aspis	10390	1996	104
Hierophis_viridiflavus	10391	1996	62
Zamenis_longissimus	10394	1996	22
Natrix_natrix	10397	1996	7
Vipera_aspis	10398	1996	63
Vipera_aspis	10399	1996	99
Vipera_ursinii	10400	1996	107
Vipera_ursinii	10402	1996	85
Vipera_berus	12007	1996	7.9122
Lacerta_agilis	17690	1996	13
Lacerta_agilis	17691	1996	10
Malpolon_monspessulanus	17711	1996	7
Testudo_hermanni	17756	1996	0.139
Testudo_hermanni	17757	1996	0.056
Testudo_hermanni	17758	1996	0.139
Vipera_berus	19094	1996	88
Coronella_austriaca	19095	1996	340
Anguis_fragilis	19096	1996	92
Zootoca_vivipara	19097	1996	64
Podarcis_muralis	19098	1996	127
Natrix_natrix	19099	1996	96
Lacerta_agilis	19100	1996	122
Testudo_hermanni	6961	1997	194
Euleptes_europaea	8827	1997	24
Coronella_austriaca	10388	1997	47
Natrix_natrix	10389	1997	7
Vipera_aspis	10390	1997	122
Hierophis_viridiflavus	10391	1997	41
Zamenis_longissimus	10394	1997	27
Hierophis_viridiflavus	10395	1997	39
Zamenis_longissimus	10396	1997	43
Natrix_natrix	10397	1997	10
Vipera_aspis	10398	1997	59
Vipera_aspis	10399	1997	97
Vipera_ursinii	10400	1997	104
Vipera_ursinii	10402	1997	85
Vipera_berus	12007	1997	11.9268
Lacerta_agilis	17690	1997	8
Lacerta_agilis	17691	1997	6
Malpolon_monspessulanus	17711	1997	16
Testudo_hermanni	17756	1997	0.136
Testudo_hermanni	17757	1997	0.108
Testudo_hermanni	17758	1997	0.108
Vipera_berus	19094	1997	57
Coronella_austriaca	19095	1997	164
Anguis_fragilis	19096	1997	146
Zootoca_vivipara	19097	1997	76
Podarcis_muralis	19098	1997	150
Natrix_natrix	19099	1997	71
Lacerta_agilis	19100	1997	118
Testudo_hermanni	6961	1998	153
Euleptes_europaea	8827	1998	25
Coronella_austriaca	10388	1998	53
Natrix_natrix	10389	1998	16
Vipera_aspis	10390	1998	63
Hierophis_viridiflavus	10391	1998	34
Zamenis_longissimus	10394	1998	20
Hierophis_viridiflavus	10395	1998	43
Zamenis_longissimus	10396	1998	67
Natrix_natrix	10397	1998	17
Vipera_aspis	10398	1998	52
Vipera_aspis	10399	1998	93
Vipera_ursinii	10400	1998	109
Vipera_ursinii	10402	1998	78
Vipera_berus	12007	1998	20.0552
Lacerta_agilis	17690	1998	5
Lacerta_agilis	17691	1998	8
Malpolon_monspessulanus	17711	1998	14
Testudo_hermanni	17756	1998	0.194
Testudo_hermanni	17757	1998	0.111
Testudo_hermanni	17758	1998	0.139
Vipera_berus	19094	1998	105
Coronella_austriaca	19095	1998	437
Anguis_fragilis	19096	1998	284
Zootoca_vivipara	19097	1998	64
Podarcis_muralis	19098	1998	247
Natrix_natrix	19099	1998	84
Lacerta_agilis	19100	1998	176
Euleptes_europaea	8827	1999	11
Coronella_austriaca	10388	1999	52
Natrix_natrix	10389	1999	27
Vipera_aspis	10390	1999	61
Hierophis_viridiflavus	10391	1999	27
Zamenis_longissimus	10394	1999	21
Hierophis_viridiflavus	10395	1999	56
Zamenis_longissimus	10396	1999	73
Natrix_natrix	10397	1999	17
Vipera_aspis	10398	1999	55
Vipera_aspis	10399	1999	76
Vipera_ursinii	10400	1999	101
Vipera_ursinii	10402	1999	68
Vipera_berus	12007	1999	31.9962
Lacerta_agilis	17690	1999	8
Lacerta_agilis	17691	1999	6
Malpolon_monspessulanus	17711	1999	13
Podarcis_filfolensis	17712	1999	18
Testudo_hermanni	17756	1999	0.125
Testudo_hermanni	17757	1999	0.093
Testudo_hermanni	17758	1999	0.125
Vipera_berus	19094	1999	102
Coronella_austriaca	19095	1999	250
Anguis_fragilis	19096	1999	224
Zootoca_vivipara	19097	1999	69
Podarcis_muralis	19098	1999	195
Natrix_natrix	19099	1999	104
Lacerta_agilis	19100	1999	174
Testudo_graeca	19620	1999	0.8955
Testudo_hermanni	23087	1999	1399
Euleptes_europaea	8827	2000	27
Coronella_austriaca	10388	2000	52
Natrix_natrix	10389	2000	14
Vipera_aspis	10390	2000	60
Hierophis_viridiflavus	10391	2000	24
Zamenis_longissimus	10394	2000	14
Hierophis_viridiflavus	10395	2000	49
Zamenis_longissimus	10396	2000	85
Natrix_natrix	10397	2000	19
Vipera_aspis	10398	2000	34
Vipera_aspis	10399	2000	50
Vipera_ursinii	10400	2000	61
Vipera_ursinii	10402	2000	37
Vipera_berus	12007	2000	29.0543
Lacerta_agilis	17690	2000	9
Lacerta_agilis	17691	2000	8
Malpolon_monspessulanus	17711	2000	9
Testudo_hermanni	17756	2000	0.233
Testudo_hermanni	17757	2000	0.067
Testudo_hermanni	17758	2000	0.133
Vipera_berus	19094	2000	105
