Binomial	ID	year	popvalue
Anser_brachyrhynchus	278	1950	30000
Setophaga_kirtlandii	3307	1951	432
Colaptes_auratus	5989	1955	2
Colaptes_auratus	5989	1956	1
Colaptes_auratus	5989	1957	2
Colaptes_auratus	5989	1958	2
Branta_leucopsis	297	1959	8000
Colaptes_auratus	5989	1959	5
Falco_rusticolus	6007	1959	12
Colaptes_auratus	5989	1960	2
Setophaga_kirtlandii	3307	1961	502
Colaptes_auratus	5989	1961	2
Colaptes_auratus	5989	1962	5
Colaptes_auratus	5989	1963	10
Branta_bernicla	3260	1964	170000
Colaptes_auratus	5989	1964	7
Branta_bernicla	3260	1965	160000
Colaptes_auratus	5989	1965	5
Troglodytes_troglodytes	3090	1966	4.885668
Ammospiza_leconteii	3195	1966	4.600327
Branta_bernicla	3260	1966	185000
Colaptes_auratus	5989	1966	5
Troglodytes_troglodytes	3090	1967	4.842332
Ammospiza_leconteii	3195	1967	4.399629
Branta_bernicla	3260	1967	155000
Colaptes_auratus	5989	1967	7
Falco_rusticolus	6007	1967	11
Troglodytes_troglodytes	3090	1968	5.596795
Ammospiza_leconteii	3195	1968	4.194684
Branta_bernicla	3260	1968	145000
Colaptes_auratus	5989	1968	13
Falco_rusticolus	6007	1968	11
Anser_rossii	12067	1968	431
Anser_rossii	12078	1968	10
Troglodytes_troglodytes	3090	1969	4.748188
Ammospiza_leconteii	3195	1969	3.300936
Branta_bernicla	3260	1969	140000
Colaptes_auratus	5989	1969	8
Falco_rusticolus	6007	1969	9
Anser_rossii	12067	1969	1068
Anser_rossii	12078	1969	67
Troglodytes_troglodytes	3090	1970	5.417766
Ammospiza_leconteii	3195	1970	3.938773
Branta_bernicla	3260	1970	150000
Anser_rossii	12067	1970	969
Anser_rossii	12078	1970	63
Brachyramphus_marmoratus	14545	1970	3.59
Troglodytes_troglodytes	3090	1971	5.589465
Ammospiza_leconteii	3195	1971	3.797051
Branta_bernicla	3260	1971	125000
Setophaga_kirtlandii	3307	1971	201
Colaptes_auratus	5989	1971	3
Falco_rusticolus	6007	1971	12
Brachyramphus_marmoratus	14545	1971	3.53
Troglodytes_troglodytes	3090	1972	5.035918
Ammospiza_leconteii	3195	1972	3.239184
Branta_bernicla	3260	1972	125000
Setophaga_kirtlandii	3307	1972	200
Brachyramphus_marmoratus	14545	1972	3.37
Troglodytes_troglodytes	3090	1973	5.294187
Ammospiza_leconteii	3195	1973	3.027713
Branta_bernicla	3260	1973	135000
Setophaga_kirtlandii	3307	1973	225
Falco_rusticolus	6007	1973	8
Brachyramphus_marmoratus	14545	1973	3.12
Troglodytes_troglodytes	3090	1974	6.652427
Ammospiza_leconteii	3195	1974	3.845755
Branta_bernicla	3260	1974	120000
Setophaga_kirtlandii	3307	1974	175
Brachyramphus_marmoratus	14545	1974	3.36
Troglodytes_troglodytes	3090	1975	7.615932
Ammospiza_leconteii	3195	1975	3.713615
Branta_bernicla	3260	1975	170000
Setophaga_kirtlandii	3307	1975	180
Falco_rusticolus	6007	1975	13
Brachyramphus_marmoratus	14545	1975	3.19
Troglodytes_troglodytes	3090	1976	6.986768
Ammospiza_leconteii	3195	1976	3.478362
Branta_bernicla	3260	1976	150000
Setophaga_kirtlandii	3307	1976	200
Brachyramphus_marmoratus	14545	1976	2.93
Troglodytes_troglodytes	3090	1977	4.525492
Ammospiza_leconteii	3195	1977	3.268848
Branta_bernicla	3260	1977	160000
Setophaga_kirtlandii	3307	1977	225
Brachyramphus_marmoratus	14545	1977	2.67
Troglodytes_troglodytes	3090	1978	3.781979
Ammospiza_leconteii	3195	1978	2.843382
Branta_bernicla	3260	1978	130000
Setophaga_kirtlandii	3307	1978	200
Falco_rusticolus	6007	1978	14
Brachyramphus_marmoratus	14545	1978	2.61
Troglodytes_troglodytes	3090	1979	4.351219
Ammospiza_leconteii	3195	1979	2.442058
Anser_canagicus	3255	1979	65000
Branta_bernicla	3260	1979	145000
Setophaga_kirtlandii	3307	1979	212
Falco_rusticolus	6007	1979	19
Brachyramphus_marmoratus	14545	1979	2.55
Troglodytes_troglodytes	3090	1980	5.235296
Ammospiza_leconteii	3195	1980	2.423127
Anser_canagicus	3255	1980	90000
Branta_bernicla	3260	1980	195000
Setophaga_kirtlandii	3307	1980	243
Brachyramphus_marmoratus	14545	1980	2.46
Troglodytes_troglodytes	3090	1981	4.155356
Ammospiza_leconteii	3195	1981	3.075956
Anser_canagicus	3255	1981	101000
Branta_bernicla	3260	1981	185000
Setophaga_kirtlandii	3307	1981	230
Falco_rusticolus	6007	1981	16
Somateria_spectabilis	8075	1981	2
Brachyramphus_marmoratus	14545	1981	2.31
Troglodytes_troglodytes	3090	1982	4.682741
Ammospiza_leconteii	3195	1982	2.602174
Anser_canagicus	3255	1982	79000
Branta_bernicla	3260	1982	120000
Setophaga_kirtlandii	3307	1982	210
Gymnogyps_californianus	3328	1982	21
Falco_rusticolus	6007	1982	10
Somateria_spectabilis	8075	1982	3
Brachyramphus_marmoratus	14545	1982	2.1
Troglodytes_troglodytes	3090	1983	5.685669
