Species,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Sebastes_pinniger,1,0.105577359317231,-0.11806238428601,-0.117114794792466,-0.0103020587140872,-0.0126456644070475,-0.0277899498807129,0.10027755779065,-0.0465395784217136,-0.0494788936657516,-0.046289829384106,-0.0381259388488314,-0.0325240074783257,-0.0332407543516565,-0.0347432540135894,-0.0167336829655066,-0.00667679909289576,-0.00313462359040373,-0.0103760215551704,-0.0214179009730825,-0.0287140520675824,-0.0329515122296062,-0.0377750390395635,-0.0408304247550443,-0.036181524200311,-0.0242460381699435,-0.0134310123009733,-0.0102563823942985,-0.0116177053842809,-0.00933316670242046,0.00987954610381025,0.0191924442240125,0.025793427004466,0.028992385849642,0.0424454344636525,0.106721444664177,0.0519939622811076,-0.134966502692316,0.0309189112544142,0.195326229114736,0.12491144266519,0.00226303078991834,0.0355996878191311,-0.183949684380264,-0.221249788847762,0.252216103591712,0.559521534543234,NA
Sebastes_levis,1,-0.00982878633421125,-0.0124127450449056,-0.0192083541005368,-0.025258945478531,-0.0275398484998783,-0.0284119197741646,-0.0309136413956317,-0.0349754382644298,-0.0404132502525916,-0.0492496561096232,-0.0615316927405782,-0.0725672483440309,-0.0787571744950109,-0.0828018234976331,-0.0868974471681234,-0.0827597775570657,-0.0570638694675063,-0.00973010689063791,0.0394124197517254,0.0671476246883023,0.0672645119231241,0.0513211831813996,0.0331229905466977,0.0182137421651194,0.00688903543529618,4.12713277935239e-05,-0.0012912417385067,0.00146714923279001,0.00577120315028079,0.0107067750817516,0.0163584646387425,0.0215649562241604,0.0243885214503115,0.0243914162583665,0.0228140110796762,0.0207034871082015,0.0182590835600598,0.0158958211354201,0.0144657387112712,0.014072408196633,0.013814360580664,0.0132024355882701,0.0128982251142453,0.0134577634906563,0.0142153987792391,NA,NA
Sebastes_ruberrimus,1,-0.00552955425924218,-0.00635570907438909,-0.00714642340408078,-0.00784163457247811,-0.00825782127543917,-0.00875103427445012,-0.0101737603836898,-0.0127882786145457,-0.015813225028841,-0.0185637775597334,-0.0213803001157866,-0.0245392548541736,-0.0267656867613559,-0.0262114700577984,-0.0185205962344901,-0.016951180416751,-0.0165064973409975,-0.0171118226484639,-0.0182114943115002,-0.0198632217003425,-0.0223358454269514,-0.0249153495950528,-0.0261146930297289,-0.0253462127011801,-0.0236674970508926,-0.0285419343324367,-0.0278665771305649,-0.0265275612724552,-0.0240577814037948,-0.0209326514504176,-0.0180295261519663,-0.015891906539813,-0.0146209407854373,0.12270076868073,-0.054140880740153,-0.014542579127044,0.00396402371358917,0.115995520352534,-0.0667778737000788,0.0509581364892274,0.107218616651154,0.0537929949303102,0.0926876674040806,0.0429827695416599,0.0663798329790425,-0.0171535141943469,NA
Sebastes_entomelas,1,0.0170650840428932,0.0158590050967433,0.0139962579412227,0.020786566527276,0.0316798930751352,0.0359999194914051,0.0327074693552953,0.0263038199908756,0.0106089271867829,-0.0295200076452976,-0.0728645862343097,-0.108876720192729,-0.105285208601937,-0.0648887361434035,0.217810051838582,0.229930174895062,0.223714932985549,-0.136194531082583,-0.148172091949614,0.107340287769957,0.205468034571788,-0.51446020880302,-0.513627759972584,0.431328236324745,0.429536248845852,-0.51457697506766,-0.00774207456633969,-0.00283908738904559,-0.00234019465987112,-0.00350719483994144,-0.00219573685535934,0.00336202672945207,0.0118071814132867,0.2536595399564,0.198791721727652,0.368186824855894,0.0852147426884557,-0.0723370377702969,0.0108151323589592,0.167260748479952,-0.0891056963831812,-0.153972409468349,0.0721898350775526,0.172672344809371,-0.0403080524250877,-0.25451868711611,NA
Squalus_suckleyi,1,1.08534276801464e-05,-0.000195403209671596,0.000293071855047344,0.000603611071928079,0.00060638020006909,0.00065235640577388,0.000223233972018733,-4.13976343311973e-05,-0.000617833406603374,-0.00125638719715404,0.0296272469239083,-0.0168869771279403,0.00142373442337518,0.00135157012014364,0.00153129298347254,0.00203463061499165,0.00145567577996841,0.00142466068878111,0.00161353193620384,0.00156921847002756,0.00149305474106365,0.00155691317703832,0.00132821104729586,0.001246344654386,0.00104786240243238,0.00126553686451603,-0.00509548128494123,-0.00499874529248275,-0.00515399858704191,-0.00517306895031681,-0.00507201302116581,-0.101657629226225,0.0299807804013518,0.179782140274355,-0.0262038240832971,-0.0907825936416757,-0.0729611656983376,-0.127329030585492,0.116530712993206,0.143204555830241,0.00914855791301809,-0.0475678600487343,-0.0471807219791891,-0.168931095162888,-0.0438182296702965,0.162498379617798,NA
Sebastes_diploproa,1,-0.00301882600996262,-0.0044309418700843,-0.00748265309823459,-0.00823838033782831,-0.00816370822471235,-0.00918041061747221,-0.0103518314552451,-0.0106629931451465,-0.0112276813346543,-0.0127090215180869,-0.0134325961315724,-0.0124250406255397,-0.0120095512084282,-0.0144976120610858,-0.0178309642767651,-0.0177452819278479,-0.0136959641783498,-0.00945573709402314,-0.00768296705948401,-0.00707509797213568,-0.00588496792943172,-0.00516309398655679,-0.00632903378890326,-0.00776122105908428,-0.00677570120056625,-0.00406861203420661,-0.00314567076771688,-0.00496827293224111,-0.00554047162443627,6.00243156529956e-05,0.012484021669553,0.0275508759890934,0.0396059643699909,-0.0663172036882087,0.124640353189965,0.0337113312520896,0.152803262655586,-0.151434433590189,0.156696718229332,-0.0320876588745301,-0.172741009362267,0.166047509971484,-0.00777623046633944,-0.204545351989888,0.153605193555379,0.470228567851798,NA
Sebastolobus_alascanus,1,0.00563068356120588,0.00425928466950332,0.00113178923796919,-0.00204416839829976,-0.00357356572065311,-0.00326160346284432,-0.00221251737633329,-0.00158086006890882,-0.00179714735436705,-0.00266144873465161,-0.00364616708024842,-0.004064387789762,-0.00338753317692753,-0.00178988695072727,-0.000401258338297517,-0.000728547950558619,-0.00342366209726711,-0.00742175106265256,-0.0105227214146921,-0.011206364713046,-0.00989937256862679,-0.00821130403536537,-0.00704953928348425,0.134080231673257,-0.236998499869489,0.0615639960324351,-0.0897231164897653,0.115576254693598,0.0301981023148818,0.0307848164494504,0.060965220577029,0.0609917457372835,-0.000303803305678585,0.023234230654913,-0.014942188939774,0.0282406341939379,0.0253016693267751,-0.000107596614940586,0.0036844964886189,0.0399621423257361,0.0681036129477825,0.0390937068079745,-0.0339755558955479,-0.0667493881729301,0.0632866656220466,0.208066126295135,NA
Sebastes_jordani,1,-0.032861921016786,-0.0325476816793575,-0.0448040476703779,-0.0573459240687066,-0.0472683292201879,-0.0168045624603472,0.0101968835012656,0.0198746919691679,0.0204880341822475,0.024394234345877,0.0311131211959763,0.031465489795897,0.0205324563657507,0.00312471241912871,-0.00954301936194302,-0.00802168048262519,0.00633154125381008,0.0207502922112566,0.0238800244848969,0.018177120483962,0.014285447048846,0.0146788682259853,0.0106917059942884,-0.00335232867552104,-0.0211553957515225,-0.0329435278856183,-0.0366669782059317,-0.0370437855480112,-0.038803558732396,-0.0442754121877336,-0.051949742682873,-0.0535553129784816,-0.0393418888974741,0.202509076747812,-0.495778702887153,0.164331706324173,-0.00645636473265343,-0.215064782776958,-0.175042606436477,-0.0418054674424135,0.367516525165874,0.303964596481792,-0.520152121257179,-0.25348007024648,0.400429342200955,0.659585389416925,NA
Eopsetta_jordani,1,0.0228002818902509,0.0378652768257139,0.037222614064893,0.00308802527291263,-0.0346617888564125,-0.0362623284564583,-0.0200627800209259,-0.0355620219788433,-0.0747257929702836,-0.077054363227794,-0.0306368683386635,0.00303133603887407,-0.0114896426226574,-0.0296699943325356,-0.0897741370381926,-0.0796613038448428,-0.0895710972834491,0.155900519677751,0.163596267672765,0.0189446154137627,0.00807460441745672,-0.172330305265035,-0.167688128460691,-0.0644072702109779,-0.0372901045088388,0.145961545671062,0.0363251566590304,0.0332281287176946,0.0610020829294082,0.0683722187200768,0.079442655910391,0.0849812381334487,0.0847238575556264,0.148989637872808,0.0325816667443707,-0.00355869493150768,-0.140638530050804,0.103641613047605,-0.000252914986214448,0.0831274635845496,0.0982710755476519,0.00178333536397157,-0.0712113689776617,-0.095572003466767,-0.0123187236670313,0.0619533067464095,NA
Scomber_japonicus,1,-0.0418915178913339,-0.0064038904063584,0.0507955324560625,0.0925304530076305,0.149519172234468,0.214078254043421,0.241176348566248,0.204299102092161,0.121397046821956,0.0415072480572107,0.00614693290355084,-0.0180557423938682,0.00479167375387017,-0.00257481821030729,-0.0330787529002435,-0.0526982434952744,-0.0552466830394405,-0.0670833186786034,-0.0963670449065465,-0.109325492198973,-0.0753321646424236,-0.0160735323218271,0.0154043643332346,-0.000746618837628018,-0.0304803242584955,-0.0337919486138277,-0.0153518852182479,-0.0150160430598654,-0.0547584850834063,-0.106882961892309,-0.118176745577747,-0.0633564417491499,0.0271504030496278,-0.179430136942985,0.104699102295595,0.0786481897023501,0.0581182011010037,0.0603589278019196,0.00714930033354833,0.0916582604779821,NA,NA,NA,NA,NA,NA,NA
